year,fips,naics,emp
2016,51678,44----,399
2016,51678,48----,23
2016,51678,51----,29
2016,51678,52----,104
2016,51678,53----,37
2016,51678,54----,150
2016,51678,56----,9
2016,51678,61----,1354
2016,51678,62----,675
2016,51678,71----,59
2016,51678,72----,598
2016,51678,81----,282
2016,51680,11----,9
2016,51680,22----,70
2016,51680,23----,1726
2016,51680,31----,6481
2016,51680,42----,819
2016,51680,44----,7779
2016,51680,48----,895
2016,51680,51----,626
2016,51680,52----,2727
2016,51680,53----,518
2016,51680,54----,3630
2016,51680,55----,661
2016,51680,56----,1694
2016,51680,61----,11468
2016,51680,62----,9810
2016,51680,71----,691
2016,51680,72----,5908
2016,51680,81----,1677
2016,51680,99----,19
2016,51683,23----,1778
2016,51683,31----,3513
2016,51683,42----,516
2016,51683,44----,2421
2016,51683,48----,477
2016,51683,51----,139
2016,51683,52----,482
2016,51683,53----,221
2016,51683,54----,1381
2016,51683,55----,116
2016,51683,56----,1132
2016,51683,61----,325
2016,51683,62----,3403
2016,51683,71----,289
2016,51683,72----,1850
2016,51683,81----,1197
2016,51685,23----,1343
2016,51685,31----,299
2016,51685,42----,400
2016,51685,44----,182
2016,51685,48----,79
2016,51685,51----,34
2016,51685,52----,24
2016,51685,53----,35
2016,51685,54----,140
2016,51685,56----,468
2016,51685,61----,2
2016,51685,62----,123
2016,51685,71----,9
2016,51685,72----,92
2016,51685,81----,242
2016,51690,22----,53
2016,51690,23----,143
2016,51690,31----,1512
2016,51690,42----,105
2016,51690,44----,1454
2016,51690,48----,499
2016,51690,51----,135
2016,51690,52----,207
2016,51690,53----,96
2016,51690,54----,307
2016,51690,55----,86
2016,51690,56----,1337
2016,51690,61----,19
2016,51690,62----,2092
2016,51690,71----,119
2016,51690,72----,691
2016,51690,81----,346
2016,51700,11----,13
2016,51700,21----,6
2016,51700,22----,99
2016,51700,23----,2489
2016,51700,31----,29760
2016,51700,42----,1636
2016,51700,44----,10461
2016,51700,48----,1320
2016,51700,51----,1223
2016,51700,52----,1718
2016,51700,53----,1237
2016,51700,54----,5381
2016,51700,55----,2993
2016,51700,56----,4722
2016,51700,61----,1318
2016,51700,62----,14491
2016,51700,71----,988
2016,51700,72----,7790
2016,51700,81----,2833
2016,51700,99----,6
2016,51710,11----,21
2016,51710,21----,9
2016,51710,22----,290
2016,51710,23----,3494
2016,51710,31----,6568
2016,51710,42----,4011
2016,51710,44----,11948
2016,51710,48----,6361
2016,51710,51----,2204
2016,51710,52----,4142
2016,51710,53----,2729
2016,51710,54----,10614
2016,51710,55----,1992
2016,51710,56----,7898
2016,51710,61----,2401
2016,51710,62----,18921
2016,51710,71----,1522
2016,51710,72----,11258
2016,51710,81----,4752
2016,51720,21----,923
2016,51720,23----,58
2016,51720,31----,710
2016,51720,42----,128
2016,51720,44----,790
2016,51720,48----,45
2016,51720,51----,109
2016,51720,52----,84
2016,51720,53----,53
2016,51720,54----,81
2016,51720,56----,13
2016,51720,61----,19
2016,51720,62----,1359
2016,51720,72----,497
2016,51720,81----,58
2016,51730,22----,69
2016,51730,23----,571
2016,51730,31----,1129
2016,51730,42----,335
2016,51730,44----,1420
2016,51730,48----,879
2016,51730,51----,97
2016,51730,52----,195
2016,51730,53----,172
2016,51730,54----,219
2016,51730,55----,126
2016,51730,56----,523
2016,51730,61----,64
2016,51730,62----,5116
2016,51730,71----,83
2016,51730,72----,844
2016,51730,81----,797
2016,51735,11----,9
2016,51735,23----,130
2016,51735,31----,7
2016,51735,42----,9
2016,51735,44----,298
2016,51735,48----,15
2016,51735,51----,9
2016,51735,52----,41
2016,51735,53----,14
2016,51735,54----,77
2016,51735,56----,68
2016,51735,61----,9
2016,51735,62----,181
2016,51735,71----,9
2016,51735,72----,237
2016,51735,81----,144
2016,51740,22----,19
2016,51740,23----,2005
2016,51740,31----,1311
2016,51740,42----,777
2016,51740,44----,3179
2016,51740,48----,1947
2016,51740,51----,308
2016,51740,52----,467
2016,51740,53----,398
2016,51740,54----,1477
2016,51740,55----,23
2016,51740,56----,2476
2016,51740,61----,274
2016,51740,62----,7824
2016,51740,71----,355
2016,51740,72----,2517
2016,51740,81----,1669
2016,51740,99----,5
2016,51750,23----,84
2016,51750,31----,1188
2016,51750,42----,26
2016,51750,44----,594
2016,51750,48----,50
2016,51750,51----,11
2016,51750,52----,130
2016,51750,53----,116
2016,51750,54----,144
2016,51750,56----,71
2016,51750,61----,9
2016,51750,62----,513
2016,51750,72----,1137
2016,51750,81----,206
2016,51760,21----,69
2016,51760,22----,2385
2016,51760,23----,5953
2016,51760,31----,4813
2016,51760,42----,3928
2016,51760,44----,9168
2016,51760,48----,3276
2016,51760,51----,2306
2016,51760,52----,10953
2016,51760,53----,1889
2016,51760,54----,11736
2016,51760,55----,4939
2016,51760,56----,4513
2016,51760,61----,4288
2016,51760,62----,26688
2016,51760,71----,2382
2016,51760,72----,13205
2016,51760,81----,7614
2016,51760,99----,19
2016,51770,11----,9
2016,51770,21----,9
2016,51770,22----,388
2016,51770,23----,3167
2016,51770,31----,4324
2016,51770,42----,2980
2016,51770,44----,9783
2016,51770,48----,4132
2016,51770,51----,1108
2016,51770,52----,3258
2016,51770,53----,1065
2016,51770,54----,2741
2016,51770,55----,6498
2016,51770,56----,3942
2016,51770,61----,677
2016,51770,62----,14482
2016,51770,71----,503
2016,51770,72----,6849
2016,51770,81----,2593
2016,51770,99----,7
2016,51775,22----,9
2016,51775,23----,699
2016,51775,31----,3132
2016,51775,42----,1590
2016,51775,44----,1999
2016,51775,48----,417
2016,51775,51----,126
2016,51775,52----,522
2016,51775,53----,214
2016,51775,54----,583
2016,51775,55----,105
2016,51775,56----,571
2016,51775,61----,614
2016,51775,62----,4728
2016,51775,71----,203
2016,51775,72----,2033
2016,51775,81----,962
2016,51790,21----,19
2016,51790,22----,116
2016,51790,23----,271
2016,51790,31----,512
2016,51790,42----,228
2016,51790,44----,1936
2016,51790,48----,208
2016,51790,51----,94
2016,51790,52----,308
2016,51790,53----,164
2016,51790,54----,290
2016,51790,55----,462
2016,51790,56----,221
2016,51790,61----,749
2016,51790,62----,2248
2016,51790,71----,244
2016,51790,72----,1480
2016,51790,81----,756
2016,51800,11----,12
2016,51800,21----,9
2016,51800,22----,152
2016,51800,23----,1106
2016,51800,31----,1892
2016,51800,42----,1171
2016,51800,44----,3931
2016,51800,48----,1191
2016,51800,51----,257
2016,51800,52----,712
2016,51800,53----,286
2016,51800,54----,1014
2016,51800,55----,13
2016,51800,56----,825
2016,51800,61----,333
2016,51800,62----,4681
2016,51800,71----,341
2016,51800,72----,2727
2016,51800,81----,1233
2016,51810,11----,22
2016,51810,21----,9
2016,51810,22----,268
2016,51810,23----,9706
2016,51810,31----,5601
2016,51810,42----,4243
2016,51810,44----,24435
2016,51810,48----,1545
2016,51810,51----,3871
2016,51810,52----,11714
2016,51810,53----,5425
2016,51810,54----,15992
2016,51810,55----,3025
2016,51810,56----,10544
2016,51810,61----,4537
2016,51810,62----,20235
2016,51810,71----,3853
2016,51810,72----,25654
2016,51810,81----,7398
2016,51810,99----,26
2016,51820,23----,353
2016,51820,31----,1622
2016,51820,42----,254
2016,51820,44----,2272
2016,51820,48----,220
2016,51820,51----,599
2016,51820,52----,395
2016,51820,53----,116
2016,51820,54----,296
2016,51820,55----,169
2016,51820,56----,283
2016,51820,61----,108
2016,51820,62----,697
2016,51820,71----,119
2016,51820,72----,1553
2016,51820,81----,530
2016,51820,99----,2
2016,51830,23----,98
2016,51830,31----,25
2016,51830,42----,52
2016,51830,44----,1789
2016,51830,51----,72
2016,51830,52----,185
2016,51830,53----,170
2016,51830,54----,147
2016,51830,55----,77
2016,51830,56----,150
2016,51830,61----,150
2016,51830,62----,820
2016,51830,71----,1471
2016,51830,72----,3857
2016,51830,81----,462
2016,51840,11----,5
2016,51840,23----,300
2016,51840,31----,2040
2016,51840,42----,753
2016,51840,44----,4273
2016,51840,48----,155
2016,51840,51----,201
2016,51840,52----,626
2016,51840,53----,270
2016,51840,54----,914
2016,51840,55----,1274
2016,51840,56----,1537
2016,51840,61----,1853
2016,51840,62----,7332
2016,51840,71----,253
2016,51840,72----,2950
2016,51840,81----,804
2016,53001,11----,140
2016,53001,22----,32
2016,53001,23----,96
2016,53001,31----,1056
2016,53001,42----,498
2016,53001,44----,710
2016,53001,48----,448
2016,53001,51----,9
2016,53001,52----,84
2016,53001,53----,28
2016,53001,54----,53
2016,53001,56----,29
2016,53001,61----,9
2016,53001,62----,803
2016,53001,71----,22
2016,53001,72----,368
2016,53001,81----,130
2016,53003,11----,28
2016,53003,22----,32
2016,53003,23----,365
2016,53003,31----,362
2016,53003,42----,120
2016,53003,44----,1097
2016,53003,48----,68
2016,53003,51----,25
2016,53003,52----,141
2016,53003,53----,124
2016,53003,54----,261
2016,53003,56----,145
2016,53003,61----,58
2016,53003,62----,1008
2016,53003,71----,92
2016,53003,72----,617
2016,53003,81----,191
2016,53003,99----,5
2016,53005,11----,52
2016,53005,22----,173
2016,53005,23----,4908
2016,53005,31----,3773
2016,53005,42----,1626
2016,53005,44----,10296
2016,53005,48----,1022
2016,53005,51----,735
2016,53005,52----,1610
2016,53005,53----,1080
2016,53005,54----,7891
2016,53005,55----,468
2016,53005,56----,7801
2016,53005,61----,376
2016,53005,62----,11117
2016,53005,71----,1336
2016,53005,72----,7098
2016,53005,81----,2895
2016,53005,99----,11
2016,53007,11----,1703
2016,53007,21----,12
2016,53007,22----,19
2016,53007,23----,2147
2016,53007,31----,1725
2016,53007,42----,2689
2016,53007,44----,4620
2016,53007,48----,470
2016,53007,51----,459
2016,53007,52----,669
2016,53007,53----,457
2016,53007,54----,1237
2016,53007,55----,174
2016,53007,56----,724
2016,53007,61----,122
2016,53007,62----,5942
2016,53007,71----,718
2016,53007,72----,3971
2016,53007,81----,1056
2016,53007,99----,8
2016,53009,11----,410
2016,53009,21----,15
2016,53009,22----,27
2016,53009,23----,1222
2016,53009,31----,1046
2016,53009,42----,350
2016,53009,44----,3599
2016,53009,48----,493
2016,53009,51----,136
2016,53009,52----,481
2016,53009,53----,222
2016,53009,54----,644
2016,53009,55----,116
2016,53009,56----,579
2016,53009,61----,171
2016,53009,62----,4043
2016,53009,71----,582
2016,53009,72----,2339
2016,53009,81----,937
2016,53009,99----,16
2016,53011,11----,197
2016,53011,21----,61
2016,53011,22----,90
2016,53011,23----,12699
2016,53011,31----,14181
2016,53011,42----,6660
2016,53011,44----,18373
2016,53011,48----,3575
2016,53011,51----,3657
2016,53011,52----,5439
2016,53011,53----,2295
2016,53011,54----,9174
2016,53011,55----,2833
2016,53011,56----,7999
2016,53011,61----,1511
2016,53011,62----,21777
2016,53011,71----,2133
2016,53011,72----,12850
2016,53011,81----,5636
2016,53011,99----,37
2016,53013,11----,14
2016,53013,22----,28
2016,53013,23----,19
2016,53013,31----,99
2016,53013,42----,27
2016,53013,44----,103
2016,53013,48----,2
2016,53013,51----,9
2016,53013,52----,19
2016,53013,53----,11
2016,53013,54----,20
2016,53013,56----,11
2016,53013,61----,1
2016,53013,62----,164
2016,53013,71----,96
2016,53013,72----,75
2016,53013,81----,91
2016,53015,11----,672
2016,53015,21----,126
2016,53015,22----,61
2016,53015,23----,2442
2016,53015,31----,6213
2016,53015,42----,1154
2016,53015,44----,5083
2016,53015,48----,947
2016,53015,51----,277
2016,53015,52----,763
2016,53015,53----,477
2016,53015,54----,730
2016,53015,55----,101
2016,53015,56----,1087
2016,53015,61----,314
2016,53015,62----,5688
2016,53015,71----,364
2016,53015,72----,2929
2016,53015,81----,1216
2016,53015,99----,2
2016,53017,11----,155
2016,53017,22----,9
2016,53017,23----,544
2016,53017,31----,399
2016,53017,42----,640
2016,53017,44----,1741
2016,53017,48----,149
2016,53017,51----,148
2016,53017,52----,189
2016,53017,53----,103
2016,53017,54----,180
2016,53017,55----,42
2016,53017,56----,279
2016,53017,61----,40
2016,53017,62----,834
2016,53017,71----,140
2016,53017,72----,962
2016,53017,81----,297
2016,53019,11----,27
2016,53019,21----,368
2016,53019,23----,32
2016,53019,31----,177
2016,53019,44----,126
2016,53019,51----,15
2016,53019,52----,19
2016,53019,53----,26
2016,53019,54----,27
2016,53019,56----,3
2016,53019,61----,1
2016,53019,62----,153
2016,53019,72----,80
2016,53019,81----,42
2016,53021,11----,648
2016,53021,21----,52
2016,53021,22----,9
2016,53021,23----,1771
2016,53021,31----,3136
2016,53021,42----,1722
2016,53021,44----,3332
2016,53021,48----,1619
2016,53021,51----,215
2016,53021,52----,355
2016,53021,53----,355
2016,53021,54----,531
2016,53021,55----,57
2016,53021,56----,1103
2016,53021,61----,252
2016,53021,62----,1700
2016,53021,71----,297
2016,53021,72----,2156
2016,53021,81----,720
2016,53021,99----,2
2016,53023,11----,2
2016,53023,23----,2
2016,53023,42----,95
2016,53023,44----,48
2016,53023,51----,1
2016,53023,52----,11
2016,53023,54----,6
2016,53023,62----,108
2016,53023,71----,8
2016,53023,72----,12
2016,53023,81----,15
2016,53025,11----,482
2016,53025,21----,64
2016,53025,22----,25
2016,53025,23----,980
2016,53025,31----,4142
2016,53025,42----,1844
2016,53025,44----,3591
2016,53025,48----,1130
2016,53025,51----,294
2016,53025,52----,536
2016,53025,53----,347
2016,53025,54----,477
2016,53025,55----,105
2016,53025,56----,1161
2016,53025,61----,103
2016,53025,62----,2967
2016,53025,71----,245
2016,53025,72----,2274
2016,53025,81----,702
2016,53025,99----,4
2016,53027,11----,426
2016,53027,22----,37
2016,53027,23----,1126
2016,53027,31----,1945
2016,53027,42----,569
2016,53027,44----,2947
2016,53027,48----,387
2016,53027,51----,172
2016,53027,52----,557
2016,53027,53----,309
2016,53027,54----,395
2016,53027,55----,25
2016,53027,56----,580
2016,53027,61----,14
2016,53027,62----,2808
2016,53027,71----,216
2016,53027,72----,2167
2016,53027,81----,853
2016,53027,99----,7
2016,53029,11----,22
2016,53029,21----,11
2016,53029,22----,68
2016,53029,23----,1070
2016,53029,31----,824
2016,53029,42----,177
2016,53029,44----,2429
2016,53029,48----,150
2016,53029,51----,172
2016,53029,52----,368
2016,53029,53----,303
2016,53029,54----,715
2016,53029,55----,19
2016,53029,56----,333
2016,53029,61----,343
2016,53029,62----,2571
2016,53029,71----,330
2016,53029,72----,1843
2016,53029,81----,792
2016,53029,99----,11
2016,53031,11----,43
2016,53031,21----,18
2016,53031,22----,9
2016,53031,23----,586
2016,53031,31----,676
2016,53031,42----,165
2016,53031,44----,1094
2016,53031,48----,47
2016,53031,51----,160
2016,53031,52----,122
2016,53031,53----,134
2016,53031,54----,312
2016,53031,55----,34
2016,53031,56----,195
2016,53031,61----,132
2016,53031,62----,1434
2016,53031,71----,158
2016,53031,72----,995
2016,53031,81----,529
2016,53031,99----,16
2016,53033,11----,1492
2016,53033,21----,551
2016,53033,22----,4990
2016,53033,23----,64193
2016,53033,31----,87277
2016,53033,42----,62210
2016,53033,44----,107472
2016,53033,48----,50607
2016,53033,51----,103621
2016,53033,52----,42299
2016,53033,53----,23698
2016,53033,54----,110197
2016,53033,55----,72469
2016,53033,56----,68374
2016,53033,61----,25942
2016,53033,62----,149502
2016,53033,71----,29344
2016,53033,72----,112942
2016,53033,81----,49799
2016,53033,99----,222
2016,53035,11----,79
2016,53035,21----,6
2016,53035,22----,117
2016,53035,23----,4403
2016,53035,31----,2273
2016,53035,42----,1016
2016,53035,44----,11273
2016,53035,48----,850
2016,53035,51----,893
2016,53035,52----,1769
2016,53035,53----,1026
2016,53035,54----,4212
2016,53035,55----,271
2016,53035,56----,3727
2016,53035,61----,721
2016,53035,62----,12707
2016,53035,71----,1627
2016,53035,72----,8929
2016,53035,81----,3529
2016,53035,99----,18
2016,53037,11----,127
2016,53037,21----,42
2016,53037,22----,50
2016,53037,23----,840
2016,53037,31----,556
2016,53037,42----,503
2016,53037,44----,1832
2016,53037,48----,224
2016,53037,51----,268
2016,53037,52----,207
2016,53037,53----,163
2016,53037,54----,287
2016,53037,55----,11
2016,53037,56----,269
2016,53037,61----,112
2016,53037,62----,1625
2016,53037,71----,1022
2016,53037,72----,2432
2016,53037,81----,525
2016,53037,99----,7
2016,53039,11----,400
2016,53039,21----,9
2016,53039,22----,64
2016,53039,23----,180
2016,53039,31----,599
2016,53039,42----,151
2016,53039,44----,443
2016,53039,48----,75
2016,53039,51----,54
2016,53039,52----,68
2016,53039,53----,46
2016,53039,54----,273
2016,53039,55----,4
2016,53039,56----,213
2016,53039,61----,19
2016,53039,62----,843
2016,53039,71----,40
2016,53039,72----,329
2016,53039,81----,225
2016,53041,11----,960
2016,53041,21----,109
2016,53041,22----,242
2016,53041,23----,848
2016,53041,31----,3251
2016,53041,42----,557
2016,53041,44----,3876
2016,53041,48----,1132
2016,53041,51----,187
2016,53041,52----,361
2016,53041,53----,330
2016,53041,54----,535
2016,53041,55----,96
2016,53041,56----,1075
2016,53041,61----,143
2016,53041,62----,3546
2016,53041,71----,215
2016,53041,72----,2133
2016,53041,81----,791
2016,53041,99----,4
2016,53043,11----,9
2016,53043,22----,22
2016,53043,23----,169
2016,53043,31----,54
2016,53043,42----,163
2016,53043,44----,292
2016,53043,48----,7
2016,53043,51----,26
2016,53043,52----,58
2016,53043,53----,17
2016,53043,54----,95
2016,53043,55----,9
2016,53043,56----,40
2016,53043,61----,11
2016,53043,62----,414
2016,53043,71----,33
2016,53043,72----,90
2016,53043,81----,56
2016,53045,11----,518
2016,53045,21----,50
2016,53045,22----,10
2016,53045,23----,616
2016,53045,31----,1177
2016,53045,42----,428
2016,53045,44----,1725
2016,53045,48----,203
2016,53045,51----,83
2016,53045,52----,298
2016,53045,53----,103
2016,53045,54----,257
2016,53045,56----,227
2016,53045,61----,25
2016,53045,62----,1892
2016,53045,71----,219
2016,53045,72----,1747
2016,53045,81----,441
2016,53045,99----,4
2016,53047,11----,292
2016,53047,21----,29
2016,53047,22----,31
2016,53047,23----,438
2016,53047,31----,643
2016,53047,42----,387
2016,53047,44----,1933
2016,53047,48----,189
2016,53047,51----,172
2016,53047,52----,215
2016,53047,53----,141
2016,53047,54----,279
2016,53047,55----,34
2016,53047,56----,180
2016,53047,61----,48
2016,53047,62----,1719
2016,53047,71----,457
2016,53047,72----,1099
2016,53047,81----,316
